reading uai file ../../../data//deer_rescaled_0034.K20.F100.model.uai
done reading uai file
normalizing #tables=1830
prob.avg_domain_size=21
prob.N=1
param.rho=1
param.eta=1
@0: T=60, n=781830, nf=0, m=0, me=74400
iter=0, #inner=1, relaxed-p-obj=nan, decoded_t=8115.652, best_decoded=8115.652, eta=1, p_inf=2.1e+02, d_inf=2e+03, gap=nan, nnz=144081(0.22), time=0.51
iter=98685, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=4.9e-05, gap=nan, nnz=33266(0.067), time=1.7e+04
iter=98690, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=4.5e-05, gap=nan, nnz=33269(0.067), time=1.7e+04
iter=98695, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.7e-05, gap=nan, nnz=33276(0.067), time=1.7e+04
iter=98700, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.8e-05, gap=nan, nnz=33276(0.067), time=1.7e+04
iter=98705, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.5e-05, gap=nan, nnz=33300(0.067), time=1.7e+04
iter=98710, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.5e-05, gap=nan, nnz=33294(0.067), time=1.7e+04
iter=98715, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.7e-05, gap=nan, nnz=33321(0.067), time=1.7e+04
iter=98720, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.3e-05, gap=nan, nnz=33331(0.067), time=1.7e+04
iter=98725, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.1e-05, gap=nan, nnz=33352(0.067), time=1.7e+04
iter=98730, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.2e-05, gap=nan, nnz=33387(0.067), time=1.7e+04
iter=98735, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.9e-05, gap=nan, nnz=33408(0.068), time=1.7e+04
iter=98740, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2e-05, gap=nan, nnz=33428(0.068), time=1.7e+04
iter=98745, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.6e-05, gap=nan, nnz=33444(0.068), time=1.7e+04
iter=98750, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.5e-05, gap=nan, nnz=33475(0.068), time=1.7e+04
iter=98755, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.4e-05, gap=nan, nnz=33488(0.068), time=1.7e+04
iter=98760, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.3e-05, gap=nan, nnz=33507(0.068), time=1.7e+04
iter=98765, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.5e-05, gap=nan, nnz=33481(0.068), time=1.7e+04
iter=98770, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.4e-05, gap=nan, nnz=33495(0.068), time=1.7e+04
iter=98775, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.5e-05, gap=nan, nnz=33470(0.068), time=1.7e+04
iter=98780, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.2e-05, gap=nan, nnz=33464(0.068), time=1.7e+04
iter=98785, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.9e-05, gap=nan, nnz=33442(0.068), time=1.7e+04
iter=98790, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2e-05, gap=nan, nnz=33408(0.068), time=1.7e+04
iter=98795, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.2e-05, gap=nan, nnz=33381(0.067), time=1.7e+04
iter=98800, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3e-05, gap=nan, nnz=33345(0.067), time=1.7e+04
iter=98805, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.9e-05, gap=nan, nnz=33354(0.067), time=1.7e+04
iter=98810, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.1e-05, gap=nan, nnz=33332(0.067), time=1.7e+04
iter=98815, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.8e-05, gap=nan, nnz=33361(0.067), time=1.7e+04
iter=98820, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.7e-05, gap=nan, nnz=33312(0.067), time=1.7e+04
iter=98825, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3e-05, gap=nan, nnz=33297(0.067), time=1.7e+04
iter=98830, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.9e-05, gap=nan, nnz=33317(0.067), time=1.7e+04
iter=98835, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=4e-05, gap=nan, nnz=33305(0.067), time=1.7e+04
iter=98840, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.6e-05, gap=nan, nnz=33288(0.067), time=1.7e+04
iter=98845, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.8e-05, gap=nan, nnz=33334(0.067), time=1.7e+04
iter=98850, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.1e-05, gap=nan, nnz=33328(0.067), time=1.7e+04
iter=98855, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.6e-05, gap=nan, nnz=33338(0.067), time=1.7e+04
iter=98860, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.9e-05, gap=nan, nnz=33337(0.067), time=1.7e+04
iter=98865, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=4.3e-05, gap=nan, nnz=33374(0.067), time=1.7e+04
iter=98870, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.3e-05, gap=nan, nnz=33409(0.068), time=1.7e+04
iter=98875, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.1e-05, gap=nan, nnz=33431(0.068), time=1.7e+04
iter=98880, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.5e-05, gap=nan, nnz=33459(0.068), time=1.7e+04
iter=98885, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.9e-05, gap=nan, nnz=33491(0.068), time=1.7e+04
iter=98890, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2e-05, gap=nan, nnz=33505(0.068), time=1.7e+04
iter=98895, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.4e-05, gap=nan, nnz=33538(0.068), time=1.7e+04
iter=98900, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.6e-05, gap=nan, nnz=33553(0.068), time=1.7e+04
iter=98905, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.8e-05, gap=nan, nnz=33545(0.068), time=1.7e+04
iter=98910, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=7.4e-05, gap=nan, nnz=33493(0.068), time=1.7e+04
iter=98915, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=8.7e-05, gap=nan, nnz=33434(0.068), time=1.7e+04
iter=98920, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=5.1e-05, gap=nan, nnz=33407(0.067), time=1.7e+04
iter=98925, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3e-05, gap=nan, nnz=33342(0.067), time=1.7e+04
iter=98930, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=4.2e-05, gap=nan, nnz=33274(0.067), time=1.7e+04
iter=98935, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3.6e-05, gap=nan, nnz=33244(0.067), time=1.7e+04
iter=98940, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=5.2e-05, gap=nan, nnz=33219(0.067), time=1.7e+04
iter=98945, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=5.1e-05, gap=nan, nnz=33251(0.067), time=1.7e+04
iter=98950, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=4.5e-05, gap=nan, nnz=33207(0.067), time=1.7e+04
iter=98955, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3.9e-05, gap=nan, nnz=33209(0.067), time=1.7e+04
iter=98960, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.8e-05, gap=nan, nnz=33232(0.067), time=1.7e+04
iter=98965, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3.5e-05, gap=nan, nnz=33243(0.067), time=1.7e+04
iter=98970, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.6e-05, gap=nan, nnz=33295(0.067), time=1.7e+04
iter=98975, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=4.3e-05, gap=nan, nnz=33293(0.067), time=1.7e+04
iter=98980, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.6e-05, gap=nan, nnz=33280(0.067), time=1.7e+04
iter=98985, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.7e-05, gap=nan, nnz=33277(0.067), time=1.7e+04
iter=98990, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3.4e-05, gap=nan, nnz=33267(0.067), time=1.7e+04
iter=98995, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.5e-05, gap=nan, nnz=33281(0.067), time=1.7e+04
iter=99000, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=4.4e-05, gap=nan, nnz=33255(0.067), time=1.7e+04
iter=99005, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=4e-05, gap=nan, nnz=33255(0.067), time=1.7e+04
iter=99010, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=5.8e-05, gap=nan, nnz=33286(0.067), time=1.7e+04
iter=99015, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=4.7e-05, gap=nan, nnz=33307(0.067), time=1.7e+04
iter=99020, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=5.3e-05, gap=nan, nnz=33345(0.067), time=1.7e+04
iter=99025, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=6.5e-05, gap=nan, nnz=33333(0.067), time=1.7e+04
iter=99030, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=6.1e-05, gap=nan, nnz=33374(0.067), time=1.7e+04
iter=99035, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=5.8e-05, gap=nan, nnz=33396(0.067), time=1.7e+04
iter=99040, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=5.6e-05, gap=nan, nnz=33393(0.067), time=1.7e+04
iter=99045, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.6e-05, gap=nan, nnz=33444(0.068), time=1.7e+04
iter=99050, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.8e-05, gap=nan, nnz=33421(0.068), time=1.7e+04
iter=99055, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.2e-05, gap=nan, nnz=33444(0.068), time=1.7e+04
iter=99060, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3e-05, gap=nan, nnz=33429(0.068), time=1.7e+04
iter=99065, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.6e-05, gap=nan, nnz=33408(0.067), time=1.7e+04
iter=99070, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.5e-05, gap=nan, nnz=33378(0.067), time=1.7e+04
iter=99075, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.2e-05, gap=nan, nnz=33391(0.067), time=1.7e+04
iter=99080, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.8e-05, gap=nan, nnz=33376(0.067), time=1.7e+04
iter=99085, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.3e-05, gap=nan, nnz=33365(0.067), time=1.7e+04
iter=99090, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.6e-05, gap=nan, nnz=33344(0.067), time=1.7e+04
iter=99095, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.6e-05, gap=nan, nnz=33337(0.067), time=1.7e+04
iter=99100, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=4.1e-05, gap=nan, nnz=33358(0.067), time=1.7e+04
iter=99105, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3.8e-05, gap=nan, nnz=33338(0.067), time=1.7e+04
iter=99110, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=5.6e-05, gap=nan, nnz=33378(0.067), time=1.7e+04
iter=99115, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=5.4e-05, gap=nan, nnz=33397(0.067), time=1.7e+04
iter=99120, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3.8e-05, gap=nan, nnz=33363(0.067), time=1.7e+04
iter=99125, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=1.9e-05, gap=nan, nnz=33320(0.067), time=1.7e+04
iter=99130, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=6.1e-05, gap=nan, nnz=33300(0.067), time=1.7e+04
iter=99135, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3.8e-05, gap=nan, nnz=33308(0.067), time=1.7e+04
iter=99140, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.6e-05, gap=nan, nnz=33309(0.067), time=1.7e+04
iter=99145, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.7e-05, gap=nan, nnz=33284(0.067), time=1.7e+04
iter=99150, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.5e-05, gap=nan, nnz=33298(0.067), time=1.7e+04
iter=99155, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=2.6e-05, gap=nan, nnz=33268(0.067), time=1.7e+04
iter=99160, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3.1e-05, gap=nan, nnz=33296(0.067), time=1.7e+04
iter=99165, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=3e-05, gap=nan, nnz=33304(0.067), time=1.7e+04
iter=99170, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=4e-05, gap=nan, nnz=33330(0.067), time=1.7e+04
iter=99175, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0004, d_inf=4e-05, gap=nan, nnz=33355(0.067), time=1.7e+04
iter=99180, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.2e-05, gap=nan, nnz=33433(0.068), time=1.7e+04
iter=99185, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.2e-05, gap=nan, nnz=33420(0.067), time=1.7e+04
iter=99190, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.1e-05, gap=nan, nnz=33463(0.068), time=1.7e+04
iter=99195, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=3.2e-05, gap=nan, nnz=33479(0.068), time=1.7e+04
iter=99200, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=2.1e-05, gap=nan, nnz=33493(0.068), time=1.7e+04
iter=99205, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.8e-05, gap=nan, nnz=33482(0.068), time=1.7e+04
iter=99210, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=1.7e-05, gap=nan, nnz=33482(0.068), time=1.7e+04
iter=99215, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00039, d_inf=8e-05, gap=nan, nnz=33466(0.068), time=1.7e+04
iter=99220, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00037, d_inf=0.0001, gap=nan, nnz=33195(0.067), time=1.7e+04
iter=99225, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00037, d_inf=0.00012, gap=nan, nnz=32865(0.067), time=1.7e+04
iter=99230, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=0.00015, gap=nan, nnz=32531(0.066), time=1.7e+04
iter=99235, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00034, d_inf=7e-05, gap=nan, nnz=32403(0.066), time=1.7e+04
iter=99240, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=0.00011, gap=nan, nnz=32393(0.066), time=1.7e+04
iter=99245, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=8.6e-05, gap=nan, nnz=32507(0.066), time=1.7e+04
iter=99250, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=6.8e-05, gap=nan, nnz=32539(0.066), time=1.7e+04
iter=99255, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=5.4e-05, gap=nan, nnz=32569(0.067), time=1.7e+04
iter=99260, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=6.1e-05, gap=nan, nnz=32553(0.066), time=1.7e+04
iter=99265, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=5.9e-05, gap=nan, nnz=32530(0.066), time=1.7e+04
iter=99270, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00034, d_inf=5.9e-05, gap=nan, nnz=32591(0.066), time=1.7e+04
iter=99275, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=4.4e-05, gap=nan, nnz=32617(0.067), time=1.7e+04
iter=99280, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=4.9e-05, gap=nan, nnz=32705(0.067), time=1.7e+04
iter=99285, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=5.3e-05, gap=nan, nnz=32706(0.067), time=1.7e+04
iter=99290, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=4.6e-05, gap=nan, nnz=32673(0.067), time=1.7e+04
iter=99295, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=4.7e-05, gap=nan, nnz=32631(0.067), time=1.7e+04
iter=99300, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=4.9e-05, gap=nan, nnz=32633(0.067), time=1.7e+04
iter=99305, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=4.7e-05, gap=nan, nnz=32582(0.067), time=1.7e+04
iter=99310, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=4.5e-05, gap=nan, nnz=32552(0.066), time=1.7e+04
iter=99315, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=4.5e-05, gap=nan, nnz=32554(0.066), time=1.7e+04
iter=99320, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=8.1e-05, gap=nan, nnz=32607(0.067), time=1.7e+04
iter=99325, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00036, d_inf=4.9e-05, gap=nan, nnz=32631(0.067), time=1.7e+04
iter=99330, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=6.3e-05, gap=nan, nnz=32599(0.067), time=1.7e+04
iter=99335, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=4.1e-05, gap=nan, nnz=32693(0.067), time=1.7e+04
iter=99340, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=5.5e-05, gap=nan, nnz=32696(0.067), time=1.7e+04
iter=99345, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=6.1e-05, gap=nan, nnz=32662(0.067), time=1.7e+04
iter=99350, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=7e-05, gap=nan, nnz=32621(0.067), time=1.7e+04
iter=99355, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=7.5e-05, gap=nan, nnz=32563(0.066), time=1.7e+04
iter=99360, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=4.7e-05, gap=nan, nnz=32537(0.066), time=1.7e+04
iter=99365, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=5.3e-05, gap=nan, nnz=32459(0.066), time=1.7e+04
iter=99370, #inner=15, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00035, d_inf=5e-05, gap=nan, nnz=32535(0.066), time=1.7e+04
